시도,계
,"116,085"
,"66,676"
,"135,035"
,"81,702"
,"79,181"
,"90,872"
,"99,077"
,"71,922"
,"156,510"
,"84,853"
,"99,220"
,"191,910"
,"127,666"
,"118,345"
,"65,415"
,"107,804"
,"39,620"
,"40,317"
,"90,697"
부산,"1,049,789"
,"46,574"
,"68,787"
,"54,540"
,"75,984"
,"36,765"
,"74,519"
,"106,447"
,"85,345"
,"69,175"
,"93,492"
,"22,814"
,"58,075"
,"75,327"
,"27,413"
,"14,494"
,"140,038"
대구,"933,025"
,"48,078"
,"219,459"
,"84,448"
,"125,895"
,"154,325"
,"62,749"
,"186,014"
,"52,057"
인천,"1,199,718"
,"22,727"
,"221,513"
,"162,809"
,"226,262"
,"20,843"
,"179,440"
,"174,679"
,"137,787"
,"7,253"
,"46,405"
광주,"520,892"
,"144,101"
,"72,000"
,"29,859"
,"149,383"
,"125,549"
대전,"538,374"
,"69,631"
,"71,484"
,"174,606"
,"140,959"
,"81,694"
울산,"451,081"
,"132,473"
,"57,205"
,"82,927"
,"89,143"
,"89,333"
세종,"93,565"
,"93,565"
경기,"4,181,844"
,"20,236"
,"129,661"
,"101,153"
,"95,090"
,"19,096"
,"87,987"
,"122,838"
,"53,351"
,"81,810"
,"129,536"
,"203,094"
,"29,158"
,"240,021"
,"172,194"
,"55,991"
,"60,323"
,"135,946"
,"116,763"
,"91,493"
,"62,254"
,"144,922"
,"116,795"
,"113,008"
,"70,154"
,"106,204"
,"69,395"
,"67,452"
,"39,429"
,"42,059"
,"15,002"
,"73,687"
,"151,267"
,"118,939"
,"83,359"
,"48,654"
,"117,774"
,"78,235"
,"149,989"
,"182,816"
,"62,151"
,"67,267"
,"255,291"
강원,"541,989"
,"78,977"
,"9,177"
,"33,725"
,"22,653"
,"27,452"
,"7,641"
,"9,491"
,"12,982"
,"123,236"
,"11,348"
,"12,924"
,"15,012"
,"99,226"
,"16,091"
,"15,322"
,"23,131"
,"8,309"
,"15,292"
충북,"576,938"
,"12,556"
,"9,581"
,"10,244"
,"15,165"
,"16,810"
,"38,840"
,"46,647"
,"13,447"
,"28,273"
,16
,"60,620"
,"78,835"
,"76,502"
,"93,980"
,"75,422"
충남,"759,580"
,"17,010"
,"37,105"
,"18,598"
,"39,783"
,"65,280"
,"34,866"
,"20,807"
,"62,939"
,"17,858"
,"118,323"
,"27,582"
,"96,358"
,"138,821"
,"9,617"
,"20,442"
,"34,191"
전북,"651,271"
,"17,373"
,"101,895"
,"28,701"
,"26,478"
,"7,320"
,"17,012"
,"8,376"
,"35,094"
,"103,159"
,"8,490"
,"6,629"
,"122,146"
,"126,077"
,"34,782"
,"7,739"
전남,"677,484"
,"10,794"
,"16,707"
,"8,904"
,"59,171"
,"8,272"
,"36,706"
,"16,019"
,"76,407"
,"27,107"
,"57,789"
,"98,105"
,"10,657"
,"96,297"
,"16,997"
,"35,290"
,"13,569"
,"15,850"
,"11,383"
,"9,143"
,"10,054"
,"21,025"
,"21,238"
경북,"98,888"
,"101,966"
,"13,104"
,"163,373"
,"8,312"
,"49,027"
,"23,344"
,"9,528"
,"31,811"
,"17,313"
,"57,341"
,"11,508"
,"5,073"
,"36,879"
,"36,785"
,"14,241"
,"3,373"
,"17,617"
,"16,124"
,"14,998"
,"8,451"
,"51,472"
,"96,453"
,"105,533"
,"992,514"
경남,"1,279,538"
,"88,762"
,"19,758"
,"17,683"
,"198,347"
,"11,840"
,"37,275"
,"40,257"
,"11,092"
,"112,423"
,"8,492"
,"120,915"
,"22,364"
,"83,863"
,"85,746"
,"127,315"
,"103,517"
,"70,330"
,"40,961"
,"14,925"
,"38,198"
,"11,815"
,"13,660"
제주,"370,231"
,"62,853"
,"307,378"
서울,"2,610,151"
,"216,393"
,"116,292"
,"62,948"
,"166,664"
,"103,351"
,"81,106"
,"116,058"
,"66,936"
,"134,979"
,"81,706"
,"79,165"
,"90,805"
,"98,964"
,"72,071"
,"156,339"
,"85,245"
,"99,304"
,"192,927"
,"127,581"
,"117,896"
,"65,293"
,"107,813"
,"39,382"
,"40,325"
,"90,608"
부산,"1,050,433"
,"47,230"
,"68,807"
,"54,715"
,"75,794"
,"36,880"
,"75,101"
,"105,241"
,"85,358"
,"68,957"
,"93,512"
,"22,784"
,"57,928"
,"75,684"
,"27,459"
,"14,780"
,"140,203"
대구,"934,031"
,"48,071"
,"219,500"
,"85,666"
,"125,828"
,"154,200"
,"62,404"
,"186,318"
,"52,044"
인천,"1,203,807"
,"22,770"
,"222,595"
,"163,188"
,"227,294"
,"20,900"
,"179,748"
,"174,779"
,"138,823"
,"7,237"
,"46,473"
광주,"521,601"
,"144,566"
,"72,038"
,"30,191"
,"149,542"
,"125,264"
대전,"538,758"
,"69,512"
,"71,565"
,"174,822"
,"140,953"
,"81,906"
울산,"451,598"
,"132,616"
,"57,126"
,"82,999"
,"89,307"
,"89,550"
세종,"94,664"
,"94,664"
경기,"4,190,851"
,"20,228"
,"129,750"
,"101,335"
,"95,045"
,"18,800"
,"87,756"
,"123,298"
,"53,544"
,"81,743"
,"131,107"
,"203,409"
,"29,200"
,"239,907"
,"172,455"
,"56,442"
,"60,159"
,"135,349"
,"117,115"
,"91,272"
,"62,248"
,"145,533"
,"116,642"
,"113,025"
,"70,292"
,"106,190"
,"69,758"
,"67,781"
,"39,673"
,"42,075"
,"15,094"
,"74,063"
,"151,196"
,"119,073"
,"83,654"
,"48,617"
,"117,876"
,"78,472"
,"150,229"
,"183,825"
,"61,960"
,"67,962"
,"257,699"
강원,"543,269"
,"79,089"
,"9,134"
,"33,773"
,"22,701"
,"27,750"
,"7,631"
,"9,527"
,"13,025"
,"123,702"
,"11,364"
,"12,920"
,"14,976"
,"99,491"
,"16,062"
,"15,287"
,"23,178"
,"8,305"
,"15,354"
충북,"579,082"
,"12,585"
,"9,598"
,"10,253"
,"15,186"
,"16,875"
,"39,063"
,"46,767"
,"13,513"
,"28,445"
,16
,"60,668"
,"79,058"
,"76,866"
,"94,555"
,"75,634"
충남,"763,000"
,"17,269"
,"37,179"
,"18,696"
,"39,859"
,"65,577"
,"34,866"
,"20,820"
,"63,239"
,"17,873"
,"119,064"
,"27,612"
,"96,347"
,"140,041"
,"9,634"
,"20,497"
,"34,427"
전북,"652,529"
,"17,296"
,"102,044"
,"28,791"
,"26,539"
,"7,348"
,"16,999"
,"8,357"
,"35,272"
,"103,364"
,"8,493"
,"6,636"
,"122,407"
,"126,339"
,"34,870"
,"7,774"
전남,"679,608"
,"10,782"
,"16,754"
,"8,880"
,"59,100"
,"8,260"
,"37,147"
,"16,146"
,"76,419"
,"27,292"
,"58,836"
,"98,594"
,"10,709"
,"96,460"
,"17,021"
,"34,705"
,"13,605"
,"15,932"
,"11,393"
,"9,155"
,"10,070"
,"21,040"
,"21,308"
경북,"99,037"
,"102,119"
,"13,120"
,"163,806"
,"8,409"
,"49,345"
,"23,396"
,"9,584"
,"31,968"
,"17,414"
,"57,405"
,"11,561"
,"5,066"
,"36,995"
,"36,889"
,"14,287"
,"3,421"
,"17,649"
,"16,227"
,"15,071"
,"8,472"
,"51,570"
,"96,544"
,"105,685"
,"995,040"
경남,"1,282,624"
,"88,800"
,"19,821"
,"17,725"
,"198,842"
,"11,906"
,"37,296"
,"40,317"
,"11,175"
,"113,205"
,"8,522"
,"121,176"
,"22,433"
,"84,248"
,"85,687"
,"127,429"
,"103,825"
,"70,655"
,"41,003"
,"14,917"
,"38,192"
,"11,783"
,"13,667"
제주,"371,661"
,"63,250"
,"308,411"
서울,"2,612,587"
,"215,901"
,"116,895"
,"63,219"
,"167,270"
,"103,398"
,"81,254"
,"116,166"
,"67,034"
,"134,958"
,"81,620"
,"79,096"
,"90,923"
,"99,046"
,"72,160"
,"156,192"
,"85,505"
,"99,390"
,"193,297"
,"127,761"
,"117,772"
,"65,317"
,"107,909"
,"39,677"
,"40,069"
,"90,758"
부산,"1,054,129"
,"47,687"
,"69,002"
,"54,935"
,"75,722"
,"37,051"
,"75,349"
,"105,766"
,"85,552"
,"68,978"
,"93,741"
,"22,816"
,"58,047"
,"75,981"
,"27,499"
,"15,149"
,"140,854"
대구,"936,817"
,"48,086"
,"219,568"
,"87,243"
,"126,036"
,"154,618"
,"62,436"
,"186,840"
,"51,990"
인천,"1,208,504"
,"22,779"
,"224,372"
,"163,976"
,"226,907"
,"20,790"
,"180,449"
,"175,113"
,"140,123"
,"7,250"
,"46,745"
광주,"523,081"
,"144,956"
,"72,210"
,"30,480"
,"149,716"
,"125,719"
대전,"540,003"
,"69,573"
,"71,611"
,"175,291"
,"141,592"
,"81,936"
울산,"452,602"
,"132,819"
,"57,158"
,"83,238"
,"89,691"
,"89,696"
세종,"96,424"
,"96,424"
경기,"4,206,361"
,"20,321"
,"130,041"
,"101,520"
,"95,271"
,"18,563"
,"87,565"
,"123,927"
,"53,710"
,"81,911"
,"132,685"
,"204,041"
,"29,192"
,"240,220"
,"172,485"
,"56,833"
,"60,109"
,"135,326"
,"117,524"
,"91,442"
,"62,343"
,"146,381"
,"116,841"
,"113,186"
,"70,639"
,"106,288"
,"70,042"
,"68,166"
,"39,873"
,"42,315"
,"15,191"
,"74,470"
,"151,703"
,"119,280"
,"84,042"
,"48,575"
,"118,075"
,"78,707"
,"150,672"
,"184,751"
,"61,961"
,"69,075"
,"261,099"
강원,"545,056"
,"79,293"
,"9,179"
,"33,847"
,"22,801"
,"27,628"
,"7,655"
,"9,634"
,"13,055"
,"124,165"
,"11,447"
,"12,980"
,"15,083"
,"99,721"
,"16,091"
,"15,359"
,"23,290"
,"8,395"
,"15,433"
충북,"581,265"
,"12,665"
,"9,635"
,"10,295"
,"15,235"
,"16,886"
,"39,282"
,"46,963"
,"13,553"
,"28,662"
,15
,"60,720"
,"79,150"
,"77,295"
,"94,920"
,"75,989"
충남,"766,711"
,"17,539"
,"37,230"
,"18,663"
,"39,948"
,"65,941"
,"34,915"
,"20,871"
,"63,570"
,"17,937"
,"120,030"
,"27,669"
,"96,371"
,"141,205"
,"9,645"
,"20,557"
,"34,620"
전북,"654,337"
,"17,277"
,"102,274"
,"28,876"
,"26,584"
,"7,392"
,"17,060"
,"8,388"
,"35,465"
,"103,598"
,"8,550"
,"6,643"
,"122,631"
,"126,780"
,"34,991"
,"7,828"
전남,"683,154"
,"10,847"
,"16,798"
,"8,955"
,"59,208"
,"8,313"
,"37,662"
,"16,249"
,"76,587"
,"27,372"
,"60,549"
,"99,033"
,"10,797"
,"96,774"
,"17,052"
,"34,072"
,"13,655"
,"15,985"
,"11,373"
,"9,196"
,"10,205"
,"21,119"
,"21,353"
경북,"102,376"
,"13,113"
,"164,270"
,"8,452"
,"49,608"
,"23,468"
,"9,595"
,"32,026"
,"17,480"
,"57,540"
,"11,637"
,"5,093"
,"37,180"
,"37,097"
,"14,379"
,"3,448"
,"17,627"
,"16,299"
,"15,089"
,"8,489"
,"51,751"
,"96,720"
,"106,035"
,"998,073"
경남,"1,286,730"
,"88,977"
,"19,891"
,"17,763"
,"199,407"
,"11,967"
,"37,428"
,"40,468"
,"11,273"
,"114,083"
,"8,583"
,"121,480"
,"22,523"
,"84,608"
,"85,562"
,"127,797"
,"104,128"
,"71,172"
,"40,941"
,"15,014"
,"38,130"
,"11,830"
,"13,705"
제주,"375,425"
,"63,749"
,"311,676"
서울,"2,616,911"
,"216,065"
,"117,340"
,"63,391"
,"167,847"
,"103,459"
,"81,338"
,"116,679"
,"67,223"
,"135,206"
,"81,607"
,"79,219"
,"91,063"
,"99,118"
,"72,402"
,"155,944"
,"86,409"
,"99,621"
,"193,657"
,"127,830"
,"117,667"
,"65,149"
,"108,003"
,"39,951"
,"39,864"
,"90,859"
부산,"1,057,733"
,"48,185"
,"69,115"
,"55,092"
,"75,614"
,"36,968"
,"75,530"
,"106,555"
,"85,727"
,"68,960"
,"93,796"
,"22,839"
,"58,889"
,"76,356"
,"27,464"
,"15,452"
,"141,191"
대구,"939,507"
,"48,135"
,"219,878"
,"88,370"
,"126,548"
,"155,006"
,"62,553"
,"187,255"
,"51,762"
인천,"1,215,056"
,"22,809"
,"226,742"
,"164,076"
,"228,508"
,"20,853"
,"181,313"
,"175,470"
,"141,057"
,"7,281"
,"46,947"
광주,"524,355"
,"145,177"
,"72,161"
,"30,638"
,"150,097"
,"126,282"
대전,"541,175"
,"69,614"
,"71,670"
,"175,672"
,"142,148"
,"82,071"
울산,"453,439"
,"133,007"
,"57,013"
,"83,660"
,"89,936"
,"89,823"
세종,"98,028"
,"98,028"
경기,"4,224,866"
,"20,353"
,"130,529"
,"102,197"
,"95,736"
,"18,405"
,"87,580"
,"124,642"
,"53,951"
,"82,067"
,"133,744"
,"204,693"
,"29,282"
,"241,066"
,"172,873"
,"57,080"
,"60,170"
,"136,050"
,"118,133"
,"91,850"
,"62,557"
,"147,215"
,"117,099"
,"113,481"
,"70,982"
,"106,314"
,"70,267"
,"68,570"
,"40,151"
,"42,512"
,"15,200"
,"74,980"
,"152,685"
,"119,580"
,"84,502"
,"48,682"
,"118,307"
,"78,992"
,"151,174"
,"185,901"
,"61,987"
,"69,962"
,"263,365"
강원,"546,820"
,"79,589"
,"9,225"
,"33,972"
,"22,826"
,"27,678"
,"7,700"
,"9,675"
,"13,099"
,"124,573"
,"11,485"
,"13,027"
,"15,122"
,"99,963"
,"16,133"
,"15,384"
,"23,429"
,"8,454"
,"15,486"
충북,"583,400"
,"12,736"
,"9,669"
,"10,346"
,"15,391"
,"16,944"
,"39,396"
,"47,181"
,"13,603"
,"28,844"
,15
,"60,745"
,"79,370"
,"77,620"
,"95,295"
,"76,245"
충남,"770,359"
,"17,639"
,"37,331"
,"18,779"
,"40,120"
,"66,158"
,"35,097"
,"20,939"
,"63,859"
,"17,996"
,"120,876"
,"27,754"
,"96,463"
,"142,176"
,"9,670"
,"20,674"
,"34,828"
전북,"656,435"
,"17,305"
,"102,449"
,"28,956"
,"26,674"
,"7,399"
,"17,159"
,"8,404"
,"35,625"
,"103,868"
,"8,553"
,"6,666"
,"122,986"
,"127,139"
,"35,381"
,"7,871"
전남,"687,390"
,"10,838"
,"16,855"
,"9,004"
,"59,301"
,"8,327"
,"38,171"
,"16,328"
,"76,771"
,"27,482"
,"62,821"
,"99,517"
,"10,854"
,"97,004"
,"17,104"
,"33,577"
,"13,726"
,"16,021"
,"11,481"
,"9,217"
,"10,324"
,"21,210"
,"21,457"
경북,"1,000,786"
,"99,694"
,"102,607"
,"13,128"
,"164,815"
,"8,477"
,"49,779"
,"23,497"
,"9,628"
,"32,066"
,"17,533"
,"57,672"
,"11,638"
,"5,119"
,"37,222"
,"37,207"
,"14,446"
,"3,482"
,"17,638"
,"16,322"
,"15,092"
,"8,519"
,"51,849"
,"96,769"
,"106,587"
경남,"1,289,932"
,"89,111"
,"19,958"
,"17,805"
,"200,096"
,"11,977"
,"37,544"
,"40,637"
,"11,320"
,"114,957"
,"8,617"
,"121,841"
,"22,598"
,"84,963"
,"85,371"
,"127,794"
,"103,988"
,"71,589"
,"40,974"
,"15,048"
,"38,171"
,"11,836"
,"13,737"
제주,"378,290"
,"64,293"
,"313,997"
서울,"2,621,670"
,"216,440"
,"117,716"
,"63,505"
,"168,487"
,"103,634"
,"81,334"
,"117,427"
,"67,376"
,"135,297"
,"81,731"
,"79,377"
,"91,182"
,"99,251"
,"72,544"
,"155,925"
,"86,256"
,"99,761"
,"194,130"
,"127,914"
,"118,066"
,"65,128"
,"108,083"
,"40,102"
,"39,852"
,"91,152"
부산,"1,061,680"
,"48,585"
,"69,149"
,"55,258"
,"75,748"
,"37,158"
,"75,608"
,"107,168"
,"85,684"
,"68,993"
,"94,059"
,"22,891"
,"59,935"
,"76,681"
,"27,477"
,"15,816"
,"141,470"
대구,"943,009"
,"48,146"
,"222,167"
,"89,359"
,"126,658"
,"155,265"
,"62,589"
,"187,274"
,"51,551"
인천,"1,219,186"
,"22,881"
,"228,852"
,"164,793"
,"227,858"
,"21,001"
,"182,010"
,"175,703"
,"141,781"
,"7,351"
,"46,956"
광주,"525,687"
,"145,659"
,"72,407"
,"30,696"
,"150,423"
,"126,502"
대전,"541,903"
,"69,496"
,"71,645"
,"175,744"
,"142,935"
,"82,083"
울산,"454,289"
,"133,102"
,"57,088"
,"83,972"
,"90,165"
,"89,962"
세종,"100,213"
,"100,213"
경기,"4,239,719"
,"20,446"
,"130,947"
,"102,474"
,"96,046"
,"18,301"
,"87,557"
,"125,303"
,"54,129"
,"82,286"
,"134,992"
,"205,564"
,"29,319"
,"241,373"
,"173,330"
,"57,346"
,"60,231"
,"136,391"
,"118,832"
,"91,984"
,"62,706"
,"147,757"
,"117,355"
,"113,805"
,"70,974"
,"106,247"
,"70,641"
,"68,984"
,"40,355"
,"42,675"
,"15,252"
,"75,265"
,"152,985"
,"119,905"
,"84,871"
,"48,695"
,"118,626"
,"79,285"
,"151,709"
,"186,843"
,"62,194"
,"70,539"
,"265,200"
강원,"548,681"
,"79,806"
,"9,283"
,"34,055"
,"22,927"
,"27,741"
,"7,763"
,"9,691"
,"13,189"
,"125,123"
,"11,559"
,"13,044"
,"15,161"
,"100,195"
,"16,167"
,"15,450"
,"23,542"
,"8,486"
,"15,499"
충북,"585,205"
,"12,748"
,"9,694"
,"10,389"
,"15,461"
,"16,960"
,"39,535"
,"47,252"
,"13,669"
,"29,089"
,15
,"60,864"
,"79,618"
,"77,856"
,"95,527"
,"76,528"
충남,"773,614"
,"17,659"
,"37,346"
,"18,775"
,"40,259"
,"66,396"
,"35,165"
,"21,002"
,"64,156"
,"18,040"
,"121,717"
,"27,828"
,"96,769"
,"143,082"
,"9,699"
,"20,746"
,"34,975"
전북,"658,527"
,"17,316"
,"102,672"
,"29,037"
,"26,745"
,"7,414"
,"17,188"
,"8,431"
,"35,744"
,"104,038"
,"8,566"
,"6,662"
,"123,471"
,"127,513"
,"35,826"
,"7,904"
전남,"690,434"
,"10,881"
,"16,914"
,"9,051"
,"59,438"
,"8,372"
,"38,505"
,"16,395"
,"76,788"
,"27,621"
,"64,561"
,"99,938"
,"10,889"
,"97,358"
,"17,165"
,"32,821"
,"13,759"
,"16,045"
,"11,527"
,"9,231"
,"10,347"
,"21,292"
,"21,536"
경북,"1,003,337"
,"99,927"
,"102,841"
,"13,128"
,"165,355"
,"8,478"
,"49,981"
,"23,589"
,"9,669"
,"32,093"
,"17,561"
,"57,864"
,"11,661"
,"5,137"
,"37,330"
,"37,321"
,"14,481"
,"3,502"
,"17,677"
,"16,306"
,"15,122"
,"8,566"
,"51,935"
,"96,864"
,"106,949"
경남,"1,292,549"
,"89,282"
,"20,006"
,"17,856"
,"200,542"
,"11,992"
,"37,636"
,"40,648"
,"11,339"
,"115,861"
,"8,641"
,"122,152"
,"22,609"
,"85,272"
,"85,116"
,"127,994"
,"104,042"
,"71,860"
,"40,968"
,"15,077"
,"38,073"
,"11,845"
,"13,738"
제주,"379,811"
,"64,631"
,"315,180"
서울,"2,627,009"
,"217,012"
,"117,791"
,"63,676"
,"169,413"
,"103,727"
,"81,676"
,"117,520"
,"67,484"
,"135,244"
,"81,914"
,"79,429"
,"91,319"
,"99,441"
,"72,788"
,"155,909"
,"86,663"
,"99,902"
,"194,782"
,"128,162"
,"118,249"
,"64,993"
,"108,164"
,"40,373"
,"39,768"
,"91,610"
부산,"1,066,247"
,"49,030"
,"69,207"
,"55,420"
,"75,966"
,"37,393"
,"75,735"
,"107,604"
,"85,711"
,"69,257"
,"94,234"
,"22,866"
,"60,965"
,"77,198"
,"27,527"
,"16,213"
,"141,921"
대구,"945,975"
,"48,194"
,"222,598"
,"90,208"
,"127,068"
,"155,927"
,"62,784"
,"187,740"
,"51,456"
인천,"1,227,316"
,"22,927"
,"231,187"
,"166,059"
,"229,435"
,"21,004"
,"182,840"
,"176,498"
,"142,732"
,"7,431"
,"47,203"
광주,"527,476"
,"146,223"
,"72,688"
,"30,716"
,"150,847"
,"127,002"
대전,"543,120"
,"69,499"
,"71,662"
,"175,996"
,"143,827"
,"82,136"
울산,"455,336"
,"133,303"
,"57,128"
,"84,378"
,"90,382"
,"90,145"
세종,"102,055"
,"102,055"
경기,"4,257,728"
,"20,574"
,"131,533"
,"102,813"
,"96,330"
,"18,226"
,"87,745"
,"125,859"
,"54,484"
,"82,415"
,"136,395"
,"206,535"
,"29,308"
,"241,954"
,"173,504"
,"57,691"
,"60,373"
,"136,790"
,"119,491"
,"92,244"
,"62,825"
,"148,572"
,"117,700"
,"114,214"
,"71,454"
,"106,182"
,"70,911"
,"69,405"
,"40,603"
,"42,797"
,"15,305"
,"75,626"
,"153,645"
,"120,252"
,"85,479"
,"48,823"
,"118,861"
,"79,575"
,"152,276"
,"187,905"
,"62,242"
,"71,062"
,"267,750"
강원,"550,633"
,"80,065"
,"9,387"
,"34,103"
,"22,996"
,"27,843"
,"7,813"
,"9,764"
,"13,251"
,"125,604"
,"11,615"
,"13,048"
,"15,212"
,"100,554"
,"16,188"
,"15,486"
,"23,652"
,"8,521"
,"15,531"
충북,"587,324"
,"12,792"
,"9,731"
,"10,405"
,"15,464"
,"17,010"
,"39,437"
,"47,459"
,"13,761"
,"29,632"
,15
,"60,945"
,"79,731"
,"78,333"
,"95,865"
,"76,744"
충남,"776,887"
,"17,718"
,"37,385"
,"18,786"
,"40,374"
,"66,647"
,"35,299"
,"21,086"
,"64,429"
,"18,072"
,"122,488"
,"27,877"
,"97,083"
,"143,880"
,"9,746"
,"20,858"
,"35,159"
전북,"660,093"
,"17,381"
,"102,851"
,"29,151"
,"26,817"
,"7,445"
,"17,228"
,"8,454"
,"35,897"
,"104,268"
,"8,589"
,"6,682"
,"123,427"
,"127,791"
,"36,169"
,"7,943"
전남,"693,673"
,"10,919"
,"16,941"
,"9,048"
,"59,594"
,"8,409"
,"38,957"
,"16,456"
,"76,874"
,"27,708"
,"66,456"
,"100,275"
,"10,931"
,"97,561"
,"17,209"
,"32,262"
,"13,784"
,"16,101"
,"11,565"
,"9,273"
,"10,394"
,"21,347"
,"21,609"
경북,"1,006,170"
,"100,060"
,"103,065"
,"13,152"
,"165,923"
,"8,503"
,"50,262"
,"23,664"
,"9,684"
,"32,165"
,"17,630"
,"58,071"
,"11,718"
,"5,154"
,"37,408"
,"37,424"
,"14,532"
,"3,524"
,"17,730"
,"16,312"
,"15,195"
,"8,586"
,"52,020"
,"97,095"
,"107,293"
경남,"1,296,400"
,"89,157"
,"20,042"
,"17,865"
,"201,441"
,"12,028"
,"37,648"
,"40,755"
,"11,381"
,"117,046"
,"8,651"
,"122,555"
,"22,735"
,"85,698"
,"84,902"
,"128,338"
,"104,332"
,"71,989"
,"40,980"
,"15,095"
,"38,082"
,"11,862"
,"13,818"
제주,"382,875"
,"64,985"
,"317,890"
서울,"2,632,029"
,"217,022"
,"117,575"
,"63,702"
,"169,792"
,"103,689"
,"81,930"
,"118,323"
,"67,632"
,"135,219"
,"82,013"
,"79,518"
,"91,538"
,"99,556"
,"72,934"
,"156,354"
,"87,290"
,"100,000"
,"195,441"
,"128,292"
,"118,539"
,"64,973"
,"108,330"
,"40,600"
,"39,762"
,"92,005"
부산,"1,069,725"
,"49,213"
,"69,292"
,"55,584"
,"76,091"
,"37,649"
,"75,861"
,"107,937"
,"85,769"
,"69,408"
,"94,509"
,"22,938"
,"62,015"
,"77,399"
,"27,573"
,"16,480"
,"142,007"
대구,"948,154"
,"48,271"
,"222,946"
,"90,972"
,"127,323"
,"156,343"
,"62,698"
,"188,022"
,"51,579"
인천,"1,234,850"
,"23,000"
,"233,793"
,"167,578"
,"231,007"
,"20,960"
,"183,617"
,"176,785"
,"143,282"
,"7,454"
,"47,374"
광주,"528,659"
,"146,640"
,"72,818"
,"30,773"
,"151,453"
,"126,975"
대전,"544,137"
,"69,412"
,"71,862"
,"176,163"
,"144,395"
,"82,305"
울산,"456,261"
,"133,548"
,"57,234"
,"84,584"
,"90,484"
,"90,411"
세종,"103,455"
,"103,455"
경기,"4,275,466"
,"20,725"
,"131,968"
,"103,144"
,"96,257"
,"18,186"
,"87,813"
,"126,395"
,"54,558"
,"82,533"
,"138,050"
,"207,568"
,"29,387"
,"242,400"
,"173,635"
,"58,097"
,"60,425"
,"137,593"
,"119,862"
,"92,448"
,"62,987"
,"149,418"
,"118,333"
,"114,633"
,"71,825"
,"106,167"
,"71,108"
,"70,033"
,"40,855"
,"42,888"
,"15,320"
,"76,083"
,"154,450"
,"120,489"
,"85,960"
,"49,028"
,"119,242"
,"79,850"
,"152,915"
,"189,063"
,"62,271"
,"71,616"
,"269,888"
강원,"552,416"
,"80,214"
,"9,408"
,"34,255"
,"23,047"
,"27,939"
,"7,855"
,"9,826"
,"13,313"
,"126,010"
,"11,684"
,"13,095"
,"15,244"
,"100,889"
,"16,207"
,"15,542"
,"23,732"
,"8,537"
,"15,619"
충북,"588,817"
,"12,818"
,"9,758"
,"10,392"
,"15,500"
,"17,037"
,"39,502"
,"47,598"
,"13,834"
,"30,018"
,15
,"60,916"
,"79,823"
,"78,487"
,"96,004"
,"77,115"
충남,"779,860"
,"17,806"
,"37,509"
,"18,781"
,"40,581"
,"66,800"
,"35,447"
,"21,152"
,"64,607"
,"18,100"
,"123,245"
,"27,921"
,"97,294"
,"144,613"
,"9,750"
,"20,956"
,"35,298"
전북,"661,737"
,"17,420"
,"102,954"
,"29,158"
,"26,877"
,"7,448"
,"17,303"
,"8,490"
,"35,988"
,"104,460"
,"8,581"
,"6,729"
,"123,795"
,"128,149"
,"36,409"
,"7,976"
전남,"697,291"
,"10,932"
,"16,970"
,"9,056"
,"59,729"
,"8,455"
,"39,336"
,"16,491"
,"76,919"
,"27,862"
,"68,414"
,"100,608"
,"11,008"
,"97,900"
,"17,274"
,"31,933"
,"13,858"
,"16,171"
,"11,585"
,"9,298"
,"10,440"
,"21,393"
,"21,659"
경북,"1,008,910"
,"100,443"
,"103,447"
,"13,184"
,"166,512"
,"8,518"
,"50,386"
,"23,732"
,"9,702"
,"32,259"
,"17,662"
,"58,042"
,"11,759"
,"5,163"
,"37,439"
,"37,500"
,"14,805"
,"3,549"
,"17,785"
,"16,364"
,"15,233"
,"8,616"
,"52,020"
,"97,249"
,"107,541"
경남,"1,299,178"
,"89,040"
,"20,119"
,"17,896"
,"202,115"
,"12,058"
,"37,777"
,"40,855"
,"11,416"
,"118,280"
,"8,661"
,"122,820"
,"22,861"
,"85,693"
,"84,675"
,"128,016"
,"104,681"
,"72,181"
,"41,075"
,"15,084"
,"38,117"
,"11,925"
,"13,833"
제주,"386,419"
,"65,445"
,"320,974"
서울,"2,634,497"
,"217,206"
,"117,198"
,"63,791"
,"169,644"
,"103,760"
,"82,176"
,"118,802"
,"67,632"
,"135,041"
,"82,119"
,"79,704"
,"91,550"
,"99,395"
,"73,022"
,"156,080"
,"87,937"
,"100,100"
,"195,870"
,"128,383"
,"118,383"
,"65,078"
,"108,555"
,"40,811"
,"39,958"
,"92,302"
부산,"1,073,255"
,"49,789"
,"69,341"
,"55,933"
,"76,097"
,"37,762"
,"75,967"
,"108,091"
,"85,741"
,"69,448"
,"94,743"
,"22,962"
,"63,100"
,"77,729"
,"27,620"
,"16,750"
,"142,182"
대구,"949,335"
,"48,279"
,"222,774"
,"92,328"
,"127,285"
,"156,575"
,"62,677"
